comment_id,text,source,date,likes,shares,word_count,year,cleaned_text,corrected_text,tokens,topic,topic_name,sentiment,sentiment_score,year_month
comment_304,@BBCEnvironment PLASTIC pollution costs billions in cleanup?!,Mail Online,2019-05-24,185,49,7,2019,bbcenvironment plastic pollution costs billions in cleanup,bbcenvironment plastic pollution costs billions in cleanup,"['bbcenviron', 'plastic', 'pollut', 'cost', 'billion', 'cleanup']",2,Policy,neutral,0.0,2019-05
comment_305,Recycling is not working most plastik never gets recycled #ecofriendly??,BBC News,2020-04-09,150,75,10,2020,recycling is not working most plastik never gets recycled ecofriendly,recycling is not working most plastic never gets recycled ecofriendly,"['recycl', 'work', 'plastic', 'never', 'get', 'recycl', 'ecofriendli']",1,Shopping,neutral,0.0,2020-04
comment_306,@UNEnvironment Many countries have banned single-use plastic BAGS 🤔 #environment??,Guardian ,2018-09-18,217,130,10,2018,unenvironment many countries have banned single use plastic bags environment,unenvironment many countries have banned single use plastic bags environment,"['unenviron', 'mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag', 'environ']",5,Other,negative,-0.1331699275458427,2018-09
comment_307,Public awareness is increasing which is good,Guardian ,2019-02-06,105,99,7,2019,public awareness is increasing which is good,public awareness is increasing which is good,"['public', 'awar', 'increas', 'good']",4,Food,positive,0.11298269581619674,2019-02
comment_308,@DavidAttenborough WE need circular economy approaches for plastic,Guardian ,2017-04-06,308,140,8,2017,davidattenborough we need circular economy approaches for plastic,davidattenborough we need circular economy approaches for plastic,"['davidattenborough', 'need', 'circular', 'economi', 'approach', 'plastic']",5,Other,neutral,0.0,2017-04
comment_309,@UNEnvironment Microplastics are in our food and water this is terrifying ❤️,BBC News,2021-05-02,1,38,12,2021,unenvironment microplastics are in our food and water this is terrifying,unenvironment microplastics are in our food and water this is terrifying,"['unenviron', 'microplast', 'food', 'water', 'terrifi']",3,Family,negative,-0.14607992312427026,2021-05
comment_310,Government policies need to be stronger,Mail Online,2023-12-10,228,27,6,2023,government policies need to be stronger,government policies need to be stronger,"['govern', 'polici', 'need', 'stronger']",3,Family,positive,0.09810479340675128,2023-12
comment_311,Local recycling programs vary too much 🐠 #ecofriendly,Mail Online,2020-07-24,172,129,8,2020,local recycling programs vary too much ecofriendly,local recycling programs vary too much ecofriendly,"['local', 'recycl', 'program', 'vari', 'much', 'ecofriendli']",1,Shopping,neutral,0.0,2020-07
comment_312,Plastic waste in rivers flows to oceans??,Guardian ,2019-03-23,37,91,7,2019,plastic waste in rivers flows to oceans,plastic waste in rivers flows to oceans,"['plastic', 'wast', 'river', 'flow', 'ocean']",3,Family,negative,-0.12478563665904681,2019-03
comment_313,Microplastics are in our food and water this is terrifying?!,Mail Online,2021-08-21,143,132,10,2021,microplastics are in our food and water this is terrifying,microplastics are in our food and water this is terrifying,"['microplast', 'food', 'water', 'terrifi']",3,Family,neutral,0.0,2021-08
comment_314,Plastic waste exports to other countries wrong #plastikpollution,Mail Online,2022-07-21,126,90,8,2022,plastic waste exports to other countries wrong plastikpollution,plastic waste exports to other countries wrong plastikpollution,"['plastic', 'wast', 'export', 'countri', 'wrong', 'plastikpollut']",0,Plastic Product,negative,-0.18021804724780172,2022-07
comment_315,@GreenPeace Reusable products are the future #zerowaste,Guardian ,2018-09-04,308,107,7,2018,greenpeace reusable products are the future zerowaste,greenpeace reusable products are the future zerowaste,"['greenpeac', 'reusabl', 'product', 'futur', 'zerowast']",2,Policy,neutral,0.0,2018-09
comment_316,Plastic awareness campaigns are effective 😊 http://www.greenpeace.org/plastic...,Mail Online,2017-03-27,98,86,7,2017,plastic awareness campaigns are effective http www greenpeace org plastic,plastic awareness campaigns are effective http www greenpeace org plastic,"['plastic', 'awar', 'campaign', 'effect', 'http', 'www', 'greenpeac', 'org', 'plastic']",1,Shopping,positive,0.12216154433196781,2017-03
comment_317,Plastic pollution is preventable with EFFORT 🚮,Mail Online,2022-12-28,214,114,7,2022,plastic pollution is preventable with effort,plastic pollution is preventable with effort,"['plastic', 'pollut', 'prevent', 'effort']",2,Policy,neutral,0.0,2022-12
comment_318,@GreenPeace Recycling is not working most plastic never gets recycled #recycling,BBC News,2017-05-18,122,60,11,2017,greenpeace recycling is not working most plastic never gets recycled recycling,greenpeace recycling is not working most plastic never gets recycled recycling,"['greenpeac', 'recycl', 'work', 'plastic', 'never', 'get', 'recycl', 'recycl']",1,Shopping,neutral,0.0,2017-05
comment_319,I reduced my plastic consumption significantly...,Mail Online,2017-04-10,117,135,6,2017,i reduced my plastic consumption significantly,i reduced my plastic consumption significantly,"['reduc', 'plastic', 'consumpt', 'significantli']",5,Other,neutral,0.0,2017-04
comment_320,Plastic in fashion is a growing problem 🔥 #sustainability!?,BBC News,2017-05-23,251,38,9,2017,plastic in fashion is a growing problem sustainability,plastic in fashion is a growing problem sustainability,"['plastic', 'fashion', 'grow', 'problem', 'sustain']",0,Plastic Product,negative,-0.08142287523312754,2017-05
comment_321,@BBCENVIRONMENT We need better solutions for plastic waste management!!!,Mail Online,2022-03-27,267,114,9,2022,bbcenvironment we need better solutions for plastic waste management,bbcenvironment we need better solutions for plastic waste management,"['bbcenviron', 'need', 'better', 'solut', 'plastic', 'wast', 'manag']",4,Food,positive,0.1019960608701979,2022-03
comment_322,We need better solutions for plastic waste management 🌍 #ecofriendly!!!,Mail Online,2020-11-23,156,88,10,2020,we need better solutions for plastic waste management ecofriendly,we need better solutions for plastic waste management ecofriendly,"['need', 'better', 'solut', 'plastic', 'wast', 'manag', 'ecofriendli']",4,Food,positive,0.1019960608701979,2020-11
comment_323,The Great Pacific Garbage Patch is mostly plastic,BBC News,2019-11-13,315,96,8,2019,the great pacific garbage patch is mostly plastic,the great pacific garbage patch is mostly plastic,"['great', 'pacif', 'garbag', 'patch', 'mostli', 'plastic']",5,Other,positive,0.15928840365580269,2019-11
comment_324,Plastic in fashion is A growing problem,Guardian ,2019-07-27,139,23,7,2019,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.06441566264008308,2019-07
comment_325,Marine animals suffer the most from plastic 💩...,Mail Online,2023-10-29,302,21,8,2023,marine animals suffer the most from plastic,marine animals suffer the most from plastic,"['marin', 'anim', 'suffer', 'plastic']",3,Family,negative,-0.13866849234082723,2023-10
comment_326,@BBCEnvironment Innovative materials can replace plastik 😊 #plastikpollution,BBC News,2020-06-23,204,40,8,2020,bbcenvironment innovative materials can replace plastik plastikpollution,bbcenvironment innovative materials can replace plastic plastikpollution,"['bbcenviron', 'innov', 'materi', 'replac', 'plastic', 'plastikpollut']",0,Plastic Product,positive,0.11298269581619674,2020-06
comment_327,Innovative materials can REPLACE plastic,Guardian ,2018-09-13,181,130,5,2018,innovative materials can replace plastic,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2018-09
comment_328,Biodegradable plastics are not perfect but better 👍 HTTPS://BIT.LY/3PLASTICFACTS,Mail Online,2020-02-21,305,115,9,2020,biodegradable plastics are not perfect but better https bit ly plasticfacts,biodegradable plastics are not perfect but better https bit ly plasticfacts,"['biodegrad', 'plastic', 'perfect', 'better', 'http', 'bit', 'plasticfact']",5,Other,negative,-0.15953682316601675,2020-02
comment_329,Plastic waste in rivers flows to oceans 💩,Guardian ,2019-02-05,178,32,8,2019,plastic waste in rivers flows to oceans,plastic waste in rivers flows to oceans,"['plastic', 'wast', 'river', 'flow', 'ocean']",3,Family,negative,-0.10819199695445972,2019-02
comment_330,Plastic bottles take hundreds of years to decompose,Guardian ,2023-07-16,288,102,8,2023,plastic bottles take hundreds of years to decompose,plastic bottles take hundreds of years to decompose,"['plastic', 'bottl', 'take', 'hundr', 'year', 'decompos']",5,Other,neutral,0.0,2023-07
comment_331,I switched to reusable bags AND bottles,BBC News,2023-08-03,268,138,7,2023,i switched to reusable bags and bottles,i switched to reusable bags and bottles,"['switch', 'reusabl', 'bag', 'bottl']",5,Other,neutral,0.0,2023-08
comment_332,Education about plastic waste is crucial 🔥 #sustainability??,Mail Online,2021-02-26,311,9,8,2021,education about plastic waste is crucial sustainability,education about plastic waste is crucial sustainability,"['educ', 'plastic', 'wast', 'crucial', 'sustain']",0,Plastic Product,negative,-0.12478563665904681,2021-02
comment_333,PLASTIC awareness campaigns are effective #climatechange,BBC News,2020-05-20,10,85,6,2020,plastic awareness campaigns are effective climatechange,plastic awareness campaigns are effective climatechange,"['plastic', 'awar', 'campaign', 'effect', 'climatechang']",1,Shopping,positive,0.12216154433196781,2020-05
comment_334,@UNEnvironment Companies using recycled plastic deserve support,Mail Online,2018-07-26,143,124,7,2018,unenvironment companies using recycled plastic deserve support,unenvironment companies using recycled plastic deserve support,"['unenviron', 'compani', 'use', 'recycl', 'plastic', 'deserv', 'support']",5,Other,positive,0.10321589503905308,2018-07
comment_335,@BBCEnvironment More research needed on plastik alternatives #savetheoceans,Mail Online,2018-09-12,211,132,8,2018,bbcenvironment more research needed on plastik alternatives savetheoceans,bbcenvironment more research needed on plastic alternatives savetheoceans,"['bbcenviron', 'research', 'need', 'plastic', 'altern', 'savetheocean']",5,Other,neutral,0.0,2018-09
comment_336,@DavidAttenborough More research needed on plastic alternatives 😡 #environment,Mail Online,2018-04-06,54,24,9,2018,davidattenborough more research needed on plastic alternatives environment,davidattenborough more research needed on plastic alternatives environment,"['davidattenborough', 'research', 'need', 'plastic', 'altern', 'environ']",5,Other,neutral,0.0,2018-04
comment_337,Plastic pollution costs billions in cleanup #CLIMATECHANGE,Guardian ,2023-04-14,299,16,7,2023,plastic pollution costs billions in cleanup climatechange,plastic pollution costs billions in cleanup climatechange,"['plastic', 'pollut', 'cost', 'billion', 'cleanup', 'climatechang']",2,Policy,neutral,0.0,2023-04
comment_338,Single-use plastic should be banned completely https://bit.ly/3plasticfacts?!,Guardian ,2019-09-20,243,140,7,2019,single use plastic should be banned completely bit ly plasticfacts,single use plastic should be banned completely bit ly plasticfacts,"['singl', 'use', 'plastic', 'ban', 'complet', 'bit', 'plasticfact']",5,Other,negative,-0.13037824767465372,2019-09
comment_339,Waste management systems need improvement 😂 #zerowaste http://www.greenpeace.org/plastic!!!,Guardian ,2023-03-15,195,27,8,2023,waste management systems need improvement zerowaste http www greenpeace org plastic,waste management systems need improvement zerowaste http www greenpeace org plastic,"['wast', 'manag', 'system', 'need', 'improv', 'zerowast', 'http', 'www', 'greenpeac', 'org', 'plastic']",4,Food,positive,0.06895532021798562,2023-03
comment_340,We need circular economy approaches for plastic 👎...,Mail Online,2020-12-05,37,117,8,2020,we need circular economy approaches for plastic,we need circular economy approaches for plastic,"['need', 'circular', 'economi', 'approach', 'plastic']",5,Other,neutral,0.0,2020-12
comment_341,I reduced my plastic consumption significantly 😢,Guardian ,2019-11-03,80,82,7,2019,i reduced my plastic consumption significantly,i reduced my plastic consumption significantly,"['reduc', 'plastic', 'consumpt', 'significantli']",5,Other,neutral,0.0,2019-11
comment_342,Innovations in RECYCLING technology give hope!!!,Mail Online,2018-12-04,195,76,6,2018,innovations in recycling technology give hope,innovations in recycling technology give hope,"['innov', 'recycl', 'technolog', 'give', 'hope']",2,Policy,positive,0.14875308173731133,2018-12
comment_343,Seeing plastic waste in nature is heartbreaking,BBC News,2021-09-09,167,105,7,2021,seeing plastic waste in nature is heartbreaking,seeing plastic waste in nature is heartbreaking,"['see', 'plastic', 'wast', 'natur', 'heartbreak']",3,Family,negative,-0.17793137239245613,2021-09
comment_344,Innovative materials can replace plastic 🔥,Mail Online,2022-10-11,36,97,6,2022,innovative materials can replace plastic,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2022-10
comment_345,Plastic in fashion is a growing problem #zerowaste http://www.greenpeace.org/plastic,Mail Online,2022-08-25,177,15,9,2022,plastic in fashion is a growing problem zerowaste http www greenpeace org plastic,plastic in fashion is a growing problem zerowaste http www greenpeace org plastic,"['plastic', 'fashion', 'grow', 'problem', 'zerowast', 'http', 'www', 'greenpeac', 'org', 'plastic']",0,Plastic Product,negative,-0.06441566264008308,2022-08
comment_346,Plastic problem requires global solution #environment,BBC News,2021-05-20,252,69,6,2021,plastic problem requires global solution environment,plastic problem requires global solution environment,"['plastic', 'problem', 'requir', 'global', 'solut', 'environ']",4,Food,neutral,-0.026507708131882454,2021-05
comment_347,Many countries have banned single-use plastic bags 😂 https://bit.ly/3plasticfacts,Guardian ,2020-12-08,1,103,9,2020,many countries have banned single use plastic bags bit ly plasticfacts,many countries have banned single use plastic bags bit ly plasticfacts,"['mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag', 'bit', 'plasticfact']",5,Other,negative,-0.1176391019751336,2020-12
comment_348,@BBCEnvironment Plastic waste exports to other countries wrong,Guardian ,2023-09-23,120,21,8,2023,bbcenvironment plastic waste exports to other countries wrong,bbcenvironment plastic waste exports to other countries wrong,"['bbcenviron', 'plastic', 'wast', 'export', 'countri', 'wrong']",0,Plastic Product,negative,-0.18021804724780172,2023-09
comment_349,@BBCEnvironment I switched to reusable bags and bottles 💩,Guardian ,2023-04-03,345,36,9,2023,bbcenvironment i switched to reusable bags and bottles,bbcenvironment i switched to reusable bags and bottles,"['bbcenviron', 'switch', 'reusabl', 'bag', 'bottl']",5,Other,neutral,0.0,2023-04
comment_350,Innovations in recycling technology give hope http://www.greenpeace.org/plastic??,Guardian ,2017-02-20,284,6,7,2017,innovations in recycling technology give hope http www greenpeace org plastic,innovations in recycling technology give hope http www greenpeace org plastic,"['innov', 'recycl', 'technolog', 'give', 'hope', 'http', 'www', 'greenpeac', 'org', 'plastic']",2,Policy,positive,0.1290441845680726,2017-02
comment_351,Plastic production should be regulated strictly,BBC News,2020-08-05,111,130,6,2020,plastic production should be regulated strictly,plastic production should be regulated strictly,"['plastic', 'product', 'regul', 'strictli']",2,Policy,neutral,0.0,2020-08
comment_352,We need better solutions for plastic waste management,BBC News,2023-08-08,245,91,8,2023,we need better solutions for plastic waste management,we need better solutions for plastic waste management,"['need', 'better', 'solut', 'plastic', 'wast', 'manag']",4,Food,positive,0.05216252498431177,2023-08
comment_353,Supermarkets use too much plastic packaging,Guardian ,2021-03-08,75,76,6,2021,supermarkets use too much plastic packaging,supermarkets use too much plastic packaging,"['supermarket', 'use', 'much', 'plastic', 'packag']",2,Policy,neutral,0.0,2021-03
comment_354,Everyone has responsibility to reduce plastic...,Mail Online,2020-02-22,69,89,6,2020,everyone has responsibility to reduce plastic,everyone has responsibility to reduce plastic,"['everyon', 'respons', 'reduc', 'plastic']",1,Shopping,neutral,0.0,2020-02
comment_355,Plastic pollution affects everyone globally,Guardian ,2023-10-23,68,61,5,2023,plastic pollution affects everyone globally,plastic pollution affects everyone globally,"['plastic', 'pollut', 'affect', 'everyon', 'global']",2,Policy,neutral,0.0,2023-10
comment_356,Different plastics have different recycling codes,BBC News,2017-09-25,267,116,6,2017,different plastics have different recycling codes,different plastics have different recycling codes,"['differ', 'plastic', 'differ', 'recycl', 'code']",3,Family,neutral,0.0,2017-09
comment_357,Reusable products are teh future https://bit.ly/3plasticfacts,Mail Online,2017-12-30,15,53,6,2017,reusable products are teh future bit ly plasticfacts,reusable products are the future bit ly plasticfacts,"['reusabl', 'product', 'futur', 'bit', 'plasticfact']",2,Policy,neutral,0.0,2017-12
comment_358,Plastic pollution is preventable with EFFORT,BBC News,2018-10-23,252,52,6,2018,plastic pollution is preventable with effort,plastic pollution is preventable with effort,"['plastic', 'pollut', 'prevent', 'effort']",2,Policy,neutral,0.0,2018-10
comment_359,@DavidAttenborough Plastic pollution costs billions in CLEANUP #environment!!!,Guardian ,2023-10-07,311,103,8,2023,davidattenborough plastic pollution costs billions in cleanup environment,davidattenborough plastic pollution costs billions in cleanup environment,"['davidattenborough', 'plastic', 'pollut', 'cost', 'billion', 'cleanup', 'environ']",2,Policy,neutral,0.0,2023-10
comment_360,Corporate responsibility for plastic is important??,Guardian ,2018-07-25,72,72,6,2018,corporate responsibility for plastic is important,corporate responsibility for plastic is important,"['corpor', 'respons', 'plastic', 'import']",1,Shopping,positive,0.07387484685367067,2018-07
comment_361,Plastic waste IN rivers flows to oceans,BBC News,2020-10-08,201,72,7,2020,plastic waste in rivers flows to oceans,plastic waste in rivers flows to oceans,"['plastic', 'wast', 'river', 'flow', 'ocean']",3,Family,negative,-0.10819199695445972,2020-10
comment_362,Microplastics are in our food and water this is terrifying 🐠?!,Guardian ,2020-06-04,198,149,11,2020,microplastics are in our food and water this is terrifying,microplastics are in our food and water this is terrifying,"['microplast', 'food', 'water', 'terrifi']",3,Family,negative,-0.15593179570010413,2020-06
comment_363,Plastic in fashion is a growing problem 💩?!,BBC News,2019-12-26,120,120,8,2019,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.08142287523312754,2019-12
comment_364,Local recycling programs vary too much?!,BBC News,2021-11-03,127,23,6,2021,local recycling programs vary too much,local recycling programs vary too much,"['local', 'recycl', 'program', 'vari', 'much']",1,Shopping,neutral,0.0,2021-11
comment_365,Biodegradable plastics are not perfect but BETTER https://bit.ly/3plasticfacts??,Mail Online,2017-08-06,60,127,8,2017,biodegradable plastics are not perfect but better bit ly plasticfacts,biodegradable plastics are not perfect but better bit ly plasticfacts,"['biodegrad', 'plastic', 'perfect', 'better', 'bit', 'plasticfact']",4,Food,negative,-0.1880636823852739,2017-08
comment_366,Plastic pollution is preventable with effort 😂,BBC News,2019-06-08,217,67,7,2019,plastic pollution is preventable with effort,plastic pollution is preventable with effort,"['plastic', 'pollut', 'prevent', 'effort']",2,Policy,neutral,0.0,2019-06
comment_367,Corporate responsibility for plastic is IMPORTENT 🤔 #environment,BBC News,2018-07-09,121,142,8,2018,corporate responsibility for plastic is importent environment,corporate responsibility for plastic is important environment,"['corpor', 'respons', 'plastic', 'import', 'environ']",1,Shopping,neutral,0.0,2018-07
comment_368,Plastic recycling rates are DISAPPOINTINGLY low,Mail Online,2021-08-30,159,0,6,2021,plastic recycling rates are disappointingly low,plastic recycling rates are disappointingly low,"['plastic', 'recycl', 'rate', 'disappointingli', 'low']",4,Food,negative,-0.17638069288917324,2021-08
comment_369,Consumer choices can drive change in industry,BBC News,2020-10-05,253,25,7,2020,consumer choices can drive change in industry,consumer choices can drive change in industry,"['consum', 'choic', 'drive', 'chang', 'industri']",2,Policy,neutral,0.0,2020-10
comment_370,@GreenPeace Plastic pollution affects everyone globally 👍 http://www.greenpeace.org/plastic,Guardian ,2021-12-30,53,11,8,2021,greenpeace plastic pollution affects everyone globally http www greenpeace org plastic,greenpeace plastic pollution affects everyone globally http www greenpeace org plastic,"['greenpeac', 'plastic', 'pollut', 'affect', 'everyon', 'global', 'http', 'www', 'greenpeac', 'org', 'plastic']",2,Policy,neutral,0.0,2021-12
comment_371,Innovations in recyling TECHNOLOGY give hope??,BBC News,2023-04-25,193,45,6,2023,innovations in recyling technology give hope,innovations in recycling technology give hope,"['innov', 'recycl', 'technolog', 'give', 'hope']",2,Policy,positive,0.1290441845680726,2023-04
comment_372,@UNEnvironment Seeing plastic waste in nature is heartbreaking 👎,Mail Online,2022-06-09,178,31,9,2022,unenvironment seeing plastic waste in nature is heartbreaking,unenvironment seeing plastic waste in nature is heartbreaking,"['unenviron', 'see', 'plastic', 'wast', 'natur', 'heartbreak']",3,Family,negative,-0.17793137239245613,2022-06
comment_373,@BBCEnvironment Single-use plastic should be banned completely https://bit.ly/3plasticfacts,Guardian ,2019-04-24,168,98,8,2019,bbcenvironment single use plastic should be banned completely bit ly plasticfacts,bbcenvironment single use plastic should be banned completely bit ly plasticfacts,"['bbcenviron', 'singl', 'use', 'plastic', 'ban', 'complet', 'bit', 'plasticfact']",5,Other,negative,-0.1176391019751336,2019-04
comment_374,Plastic recycling RATES are disappointingly low,Guardian ,2021-04-25,102,142,6,2021,plastic recycling rates are disappointingly low,plastic recycling rates are disappointingly low,"['plastic', 'recycl', 'rate', 'disappointingli', 'low']",4,Food,negative,-0.1561806201635452,2021-04
comment_375,Innovative materials can replace plastic,Mail Online,2023-02-21,341,145,5,2023,innovative materials can replace plastic,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2023-02
comment_376,Plastic pollution is preventable with effort,BBC News,2017-01-21,188,144,6,2017,plastic pollution is preventable with effort,plastic pollution is preventable with effort,"['plastic', 'pollut', 'prevent', 'effort']",2,Policy,neutral,0.0,2017-01
comment_377,Seeing plastic waste in nature is heartbreaking,BBC News,2018-01-22,266,108,7,2018,seeing plastic waste in nature is heartbreaking,seeing plastic waste in nature is heartbreaking,"['see', 'plastic', 'wast', 'natur', 'heartbreak']",3,Family,negative,-0.17793137239245613,2018-01
comment_378,Corporate responsibility for plastic is important ❤️...,BBC News,2022-06-02,336,69,7,2022,corporate responsibility for plastic is important,corporate responsibility for plastic is important,"['corpor', 'respons', 'plastic', 'import']",1,Shopping,positive,0.05216252498431177,2022-06
comment_379,Marine animals suffer the most from plastik 👍,Guardian ,2023-12-10,287,107,8,2023,marine animals suffer the most from plastik,marine animals suffer the most from plastic,"['marin', 'anim', 'suffer', 'plastic']",3,Family,negative,-0.13866849234082723,2023-12
comment_380,Innovative materials can replace plastic,Guardian ,2019-01-27,284,107,5,2019,innovative materials can replace plastic,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2019-01
comment_381,@BBCEnvironment Community beach cleanups are very rewarding 😡,Guardian ,2019-06-24,346,85,8,2019,bbcenvironment community beach cleanups are very rewarding,bbcenvironment community beach cleanups are very rewarding,"['bbcenviron', 'commun', 'beach', 'cleanup', 'reward']",3,Family,positive,0.14582993069412634,2019-06
comment_382,We must find balance between convenience and environment,Guardian ,2018-09-17,297,0,8,2018,we must find balance between convenience and environment,we must find balance between convenience and environment,"['must', 'find', 'balanc', 'conveni', 'environ']",1,Shopping,neutral,0.0,2018-09
comment_383,I reduced my plastik consumption significantly http://www.greenpeace.org/plastik,Mail Online,2023-06-17,164,2,7,2023,i reduced my plastik consumption significantly http www greenpeace org plastik,i reduced my plastic consumption significantly http www greenpeace org plastic,"['reduc', 'plastic', 'consumpt', 'significantli', 'http', 'www', 'greenpeac', 'org', 'plastic']",5,Other,neutral,0.0,2023-06
comment_384,@GreenPeace Plastic production has increased dramatically #recycling!?,Mail Online,2022-11-17,325,107,7,2022,greenpeace plastic production has increased dramatically recycling,greenpeace plastic production has increased dramatically recycling,"['greenpeac', 'plastic', 'product', 'increas', 'dramat', 'recycl']",2,Policy,positive,0.08699182574956092,2022-11
comment_385,Reusable products are the future,BBC News,2021-12-19,257,28,5,2021,reusable products are the future,reusable products are the future,"['reusabl', 'product', 'futur']",3,Family,neutral,0.0,2021-12
comment_386,Plastic pollution is destroying our OCEANS and marine life,Guardian ,2021-11-10,231,96,9,2021,plastic pollution is destroying our oceans and marine life,plastic pollution is destroying our oceans and marine life,"['plastic', 'pollut', 'destroy', 'ocean', 'marin', 'life']",3,Family,negative,-0.142452316261341,2021-11
comment_387,@DavidAttenborough Innovations in recycling technology give hope 💩 #ecofriendly,BBC News,2017-03-12,337,97,9,2017,davidattenborough innovations in recycling technology give hope ecofriendly,davidattenborough innovations in recycling technology give hope ecofriendly,"['davidattenborough', 'innov', 'recycl', 'technolog', 'give', 'hope', 'ecofriendli']",2,Policy,positive,0.11298269581619674,2017-03
comment_388,Plastic bottles take hundreds of years to decompose,Mail Online,2022-01-24,346,137,8,2022,plastic bottles take hundreds of years to decompose,plastic bottles take hundreds of years to decompose,"['plastic', 'bottl', 'take', 'hundr', 'year', 'decompos']",5,Other,neutral,0.0,2022-01
comment_389,Plastic production should be regulated strictly #recycling...,Mail Online,2023-04-10,77,129,7,2023,plastic production should be regulated strictly recycling,plastic production should be regulated strictly recycling,"['plastic', 'product', 'regul', 'strictli', 'recycl']",2,Policy,neutral,0.0,2023-04
comment_390,Plastic waste in rivers flows to oceans,Mail Online,2022-10-23,200,37,7,2022,plastic waste in rivers flows to oceans,plastic waste in rivers flows to oceans,"['plastic', 'wast', 'river', 'flow', 'ocean']",3,Family,negative,-0.10819199695445972,2022-10
comment_391,International cooperation needed for PLASTIC crisis 🐠?!,BBC News,2023-05-03,148,144,7,2023,international cooperation needed for plastic crisis,international cooperation needed for plastic crisis,"['intern', 'cooper', 'need', 'plastic', 'crisi']",1,Shopping,negative,-0.16769267677981187,2023-05
comment_392,@DavidAttenborough Plastic bags are convenient but harmful 😊,Mail Online,2017-01-30,65,25,8,2017,davidattenborough plastic bags are convenient but harmful,davidattenborough plastic bags are convenient but harmful,"['davidattenborough', 'plastic', 'bag', 'conveni', 'harm']",1,Shopping,neutral,0.0,2017-01
comment_393,@DavidAttenborough Supermarkets use too much plastic packaging #ecofriendly,Guardian ,2021-02-20,333,49,8,2021,davidattenborough supermarkets use too much plastic packaging ecofriendly,davidattenborough supermarkets use too much plastic packaging ecofriendly,"['davidattenborough', 'supermarket', 'use', 'much', 'plastic', 'packag', 'ecofriendli']",2,Policy,neutral,0.0,2021-02
comment_394,@DavidAttenborough Different plastics have DIFFERENT recycling codes #environment,BBC News,2022-12-20,312,65,8,2022,davidattenborough different plastics have different recycling codes environment,davidattenborough different plastics have different recycling codes environment,"['davidattenborough', 'differ', 'plastic', 'differ', 'recycl', 'code', 'environ']",3,Family,neutral,0.0,2022-12
comment_395,Public awareness is increasing which is good 🐠 https://bit.ly/3plasticfacts,Guardian ,2017-11-07,64,47,9,2017,public awareness is increasing which is good bit ly plasticfacts,public awareness is increasing which is good bit ly plasticfacts,"['public', 'awar', 'increas', 'good', 'bit', 'plasticfact']",4,Food,positive,0.11298269581619674,2017-11
comment_396,Plastic production should BE regulated strictly??,Guardian ,2018-06-28,91,66,6,2018,plastic production should be regulated strictly,plastic production should be regulated strictly,"['plastic', 'product', 'regul', 'strictli']",2,Policy,neutral,0.0,2018-06
comment_397,Innovative materials can replace plastik 👍,BBC News,2022-09-29,258,145,6,2022,innovative materials can replace plastik,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2022-09
comment_398,Plastic in fashion is a growing problem??,Mail Online,2022-06-08,83,54,7,2022,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.08523003312985228,2022-06
comment_399,Oil prices affect plastic recycling economics http://www.greenpeace.org/plastic,Mail Online,2018-02-23,279,125,7,2018,oil prices affect plastic recycling economics http www greenpeace org plastic,oil prices affect plastic recycling economics http www greenpeace org plastic,"['oil', 'price', 'affect', 'plastic', 'recycl', 'econom', 'http', 'www', 'greenpeac', 'org', 'plastic']",4,Food,neutral,0.0,2018-02
comment_400,Microplastics are in our food and water this is terrifying 👎??,Mail Online,2017-11-28,25,82,11,2017,microplastics are in our food and water this is terrifying,microplastics are in our food and water this is terrifying,"['microplast', 'food', 'water', 'terrifi']",3,Family,negative,-0.1580458530278159,2017-11
comment_401,PLASTIC pollution affects everyone globally 🚮,Mail Online,2017-10-01,239,58,6,2017,plastic pollution affects everyone globally,plastic pollution affects everyone globally,"['plastic', 'pollut', 'affect', 'everyon', 'global']",2,Policy,neutral,0.0,2017-10
comment_402,Great to see biodegradable alternatives becoming available,Guardian ,2020-02-03,116,13,7,2020,great to see biodegradable alternatives becoming available,great to see biodegradable alternatives becoming available,"['great', 'see', 'biodegrad', 'altern', 'becom', 'avail']",5,Other,positive,0.15928840365580269,2020-02
